Product Name,Brand Name,Rating,Reviews,Sentiment
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,works just as specified great product for dual sim management,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone for the price easy to set up and use,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,recommended very good seller,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,no complain so far i would highly recommend it to any potential buyer,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,telephone is okay but was upset i got this one and not the other o e,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent perfecto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,buen producto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,the phone works well and should work overseas with the 2nd sim card slot the biggest challenge is that the samsung android and straight talk sites dont seem to know about this model i think it must be foreign the cell reception at my house is poor so i am only connected part of the time my wifes feature phone is always connected i think it must be a difference in the antenna,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i previously bought this phone and worked great so decided to buy a second the second one will not download all my apps bluetooth gps and sim card slots do not work correctly was unable to download updated firmware through samsung kies it appears that this phones firmware has been rooted and this phone was not a new factory original as listed,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i like very much,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i bought this twice it works perfect in argentina,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i ordered two of these phones one for me one for my wife both came quickly in original samsung packaging the chargers had round tip to flat tip plug converters so they could be used in europe or americaeverything worked as stated in the reviews phones connected quickly to home wifi and to phone service carrier ptel call and text quality were good i havent used the dual sim feature yet but i dont foresee any problems camera radio and video worked wellthe phone had a default apn with tmobile just be sure to delete the tmobile apn data if they arent your carrier and enter the data from your carrier your carrier can help with this or you can just google itits not difficult failure to save the correct apn data could result in problems texting and sending photos etc ptel has excellent instructions for its customers on how to do this im very pleased with ptel on the whole and suggest that you look into them if youre thinking about changing carriersbe sure to check what transmission bands are used by your carrier if 3g andor 4g data is important to you ptel only supports 2g data on this phone which was not an issue for me but would definitely be important to someone else looks like 3g would be supported in europeall in all this is a well designed friendly phone with all important smart phone features at a very reasonable price,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent the seller recommends,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,gata love samsungs,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente producto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente producto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,not what i expected,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very nice,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,estoy satisfecha con el producto me funciona bien para mis necesidades,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,estoy satisfecha con el producto me funciona bien para mis necesidades,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,love this phone so much i bought it twice 1st time i paid around 300 bucks for this price you really cant beat it now im patiently waiting its arrival,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,a simple but modern device to be used by anyone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,thank you,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,so far so good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,easy to use no problem at all camera can be better,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exactly what i ordered and the price was great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,hi alli face a network discontinuity in my phone when both the sims are active calls and messages are not connecting properly sometimes and had to know only when my friends inform me and also the 3g network or hsdpa as they call it in androisd does not work only get edge network and this is not a sim card problem cause i tried it on another phone and it work greatis there any resolution for this problem,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,item arrived very fast i did not want to write a review after i used my new cell for a little while almost 3 monthsthis cell replace my older samsung and i keeping stick with the brand since this is capable for two sim card it works perfectly it is very powerful and works very fast with wifi and mobile data the cam is perfect i took very nice pics which can i save into my 32gb external sd card awesome,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product punctual delivery,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good starter phone for someone new to smart phones,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,i really wanted a smartphone not an iphone because i know nothing about apple products this is a good phone for the money but it doesnt come with many bells or whistles like if you like emoticons etc you wont find many on this phone i think there are the standard 5 faces smile frown etc i was really looking forward to them my husband bought a nokia lumina for about 12 the price of this phone his has endless features on his phone including a voice recognition that talks back to you pages pages of adorable emoticons i recommend you look at that phone 1st and then decide which to buy i which i could do it over again,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,this is an unlocked dual sim samsung phone with modest internal memorythe micro sd is blocked for anything other than music photos or videotopological maps use internal memory which limits gps use in noncovered data areassamsungs map block doesnt make senseinternational use gsm is intended but limited gsm coverage is available domesticallythe dual sim allows for less expensive single country as well as international use,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,very slow in everythingi mean its not an iphone but stilli would not recommend it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,middle quality,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product works fine,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,good phone it is but volume is very low comparison is that it was low when i was doing video conferencing in an open space with some noise around and i barely able to hear other person voice even though volume was maximum i was able to hear him ok without any surrounding noise in a closed roomits a dual sim phone and it holds regular size sim so i had to buy sim adapter because my sim was micro sim one has to buy sim adapter for micro or nano size sims,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i love it it works beautifully in mexico with both sim,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bought for someone and is so far impressed with the phone considering the price,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,for a friend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,bought for mumsshe is satisfied,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,nice deal,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente lo recomiendo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product the dealer meets the time of delivery highly recommended,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product im very happy and satisfied i recommend this seller to the community amazon,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,nice phone really got what i bargained for works fine in the caribbean roo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,its too slow battery dont last for more than 4hrs and is everytime overheating cant put 2 sim card inside keep freezing,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,i am not a technological genius by any meansthere are many aspects of the phone i have yet to properly use that all is on me even the lack of a hard copy manual i know what i was buying so it wasnt a surprise to not have onehowever the reception and call clarity are often found wanting i have the same problems that i had with my very old accolade flip phonealso even with essentially no apps running the battery seems to drain pretty quickly so keep a spare cord with you or handy especially if you use more draining applications than i since i use basically none be readyswipe screen is a bit touchynot worldending but coming from a flip phone this seems like too much of a hassle,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,tremendo cel,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,very good phone easy to work with i would recommend it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfect its use is for venezuela,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent product prompt delivery,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,the phone keeps cutting off the battery runs low very fast i think its a faulty battery and when i tried to down load stuff error keeps popping up half way through the process this phone cannot be used and i am very disappointed a waste of my money i would not recommend that anyone should purchase this phone,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellet my granddaughter is very happy with it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,as expected just perfect,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,i just recently got this phone and im disappointed with it 1st the weight is not what i expected thought it would be a little bit beefier 2nd i have att and the phone does not seem to want to connect most of the time 3rd i find that it is a little on the slow side when opening and surfing the description says that it will work on 2g and 3g but i cant say what it works on since i cant get this thing to lock onto att im sure its not an att issue i believe its mostly the phone since its an international phone when it was working the sound quality was great if i plan on traveling abroad im sure this phone would be great but for now its useless to me the price was great and it took the larger sim which is mostly why i got it in the first place so for now this phone is going back and im going to keep looking,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,muy bueno,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,not a good product,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bueno,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,an ok cell phone for travelers,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,tremendo producto ala hora de elegir un teléfono inteligente muy bueno lo recomiendo y el trato del vendedor excelente,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,buen vendedor,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,gooood,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,100 confiable recomendable,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great phone i am using it now the shipping was fast and in original box would definitely order from them again,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,nice and neat product i placed a tmobile sim card and it started working nicely so far i am very happy with this phone i hope will last longer than my last samsung captivate lasted 2 months before going crazy the phone of coursei am still configuring all the apps and havent tried 3g yet ill post when donewhen i plugged it in on my usb port it inmediatly through kies did an automatic software update and it was done perfectlyso far very happy with this phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,phone looks nice but is useless i could not have one conversation without the call being dropped worst phone i ever had i purchased two and am returning both,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,what can i say about a samsung mobile phone do i really need to say something lol works really good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i give this a five star because it is serving the purpose i bought it fori just could not deal with two phones,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,overall this is turning out to be a good phone for my needs as i travel internationally and its great to carry only one phone it is compact and voice quality is great there have been some downsides however starting with not being able to download samsungs smart switch app from the play store in order to transfer all my device contents from my old samsung galaxy sii to this device its not even listed as a viable app for the phone is it not recognized as a galaxy this is very annoying secondly there are no accessories available for this phone on the internet or in us stores so i was unable to find a case or screen protectors before leaving the country nor was i able to use any of my existing galaxy cases due to the big difference in size finally i had problems when i put in the second sim card when out of the us and found i could not rely on the local samsung authorized dealer to assist with the problem in the us my experience has been that such stores are staffed by tech savvy individuals who have been trained on each of the phones theyre selling but this was not my experience outside of the country even though the phone is sold in the country where i sought support i didnt have a working phone and no internet connectivity so i could not call tech support and was therefore left to my own devices to figure out the issue i finally got the reluctant sim card provider to give me another card to try although they also thought it was the phones hardware this resolved the issue thankfully but it was a very rocky start to using my new phone,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,received in good order and am very satisfied in the functioning of the phone the size of the screen is also in the mid range not too big or too small it works as i expected,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,it was good experience the phone is as described very good quality and the price was very good and the very good part is the shipping i got this phone in two days for free with the prime subscription it is worse it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,this phone is extremely slow freezes up so often unable to make calls or send messages unable to hear the other party so many issues with this phone,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i bought it as a gift i received it on time and asked att store to check itit seems everything is fine and my friend will be happy thank you so much,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,returned,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product very good phone and arrived in perfect condition,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,not sure if it is completely new but still works find after 2 months,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good nightthis is to let you know my line and i appreciate all your effort every day to better serveregards,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,we are very pleased with the price features and performance of this smartphone we appreciate the dual sim feature nice smartphone for our travels and daily use back home,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ok,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all right recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,perfect condition but could be more embaladoestoy compliant thank you very much,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very well,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i love,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent i highly recommend it serious excellent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,the phone did not recognize my sim cards immediately i contacted the seller who reassured me that the phone was indeed factory unlocked i kept trying and after day three is when it recognized them also the charger came without the the adaptor its always so hard for me to purchase electronics online but the phone works now however the charge runs down by midday every day i have to keep it constantly charged never read abt this when doing my research,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,delivery on time to forwarder in miamitravel to venezuela without troubles it took one month to arrivecellphone was in perfect conditions and once i changed the sim cardfrom my bb curve to the samsung galaxy s duos the last started to work immediatelythere is no verizon in venezuela but several other operatorseventually i went to my operator to ask them to change in the systemthat now i use a galaxy android instead of the old black berryafter that i got full data exchange service as with bb,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,the loud speaker stop working effectively within a week making it impossible for hands free talking almost impossible to hear the phone when its ringing and playing music,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,had some trouble to make both sim cards work but was a seating problem had to gently adjust the metal holdersince then the phone works fine,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,its perfect reliable and kinda fast even though its running on 3g im using a simple mobile sim a digicel sim on it never have a problem with it so far i strongly recommend it to anyone who need want a nice not too expensive dual sim phone its a perfect gift for yourself a love one or a friend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy bueno lo recomiendo,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,this is a good phone for the price the battery dose not say charged as long as i would like but still this is a great deal,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,nice product works well on att chicago area however in wisconsin tells me is not registered in the network good product overall,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,nice phone easy to operate great battery life but the call quality is waaaaaay substandard when i retrieve a voice message it sounds like the caller is under water during a phone conversation im always asking could you please say that again no its not my hearing its the phone ironic its a cell phone and it does everything well except the phone part,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,received in good order sealed package arrived on timei needed a smart phone that would take dual sims and i didnt want to spend a big amount of moneyon it phone performance is average this is not a samsung galaxy s3 or s4 therefore its performance is below the markif you need a phone for travel this is the one to get,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,phone responds slowly,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,big problem with data service in jamaica can not send videos via sms good camera otherwise,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,100 recommended,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy buenos,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,as expected,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i am sure it would be wonderful looks really good is slim and light but cant use it in us with round prongs and no adaptor hopefully they will correct this asap as it was so supposed to be a christmas gift,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,an excellent movil phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,love iti have tmovil and work perfect,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good smartphone for the price having trouble setting it up to create a wifi hotspot no major issues though,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,personally i really liked the phone my mom is hard to learn this technology but i know he will come to love this phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,frist time user of a smart phone and they loved it very much easy to use and product came on time,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,its very slow but works,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,wow i really like this phone it arrived a little late but its brand new and its works perfectly,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent it is recommended to the community lucky for future operations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy bueno,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good buy but it need some more memory though,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good phone and worth iti recommend itvery good price,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,phone came almost a week early and was just as described new in package thanks for a speedy delivery,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy bueno,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,nice phone easy to use,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great article,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,small works well and easy to use works on tmobile,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,nice phone simple and precise,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i got two phones to use in albania my parents love it they are on it non stop easy to use for a 60 year old person,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i used this one in venezuela and it woks perfectly,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this phone met all the criterias that i wanted both sims work fine great phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,great price phone operates like samsung usually does great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,buenisimo,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good product and cheap,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelentes,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,simply superb,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ok,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,the phone call quality is not good sounds broken all the time worst yet its not able to connect to mobile data from tmobile network even though wifi connection is fine returning it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfecto,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,this a really nice phone i bought it for my dad and he really loves it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,product came well packaged and as described there were no problems with this seller or the product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,it is a great phone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,received on time brand new in factory sealed box works as indicated got it for a family member it has os 42 which is very good and works great for someone who is new to smart phones and also has a quick set user interface for beginners,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i recommend very good seller,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,2 chips different companies easy to my old man,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,nice phone but unlike the white phone from a different supplier this one did not include the simple usa power converter for the european charger,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,full feature phone nice fit,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,highly recommended excellent product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,product in perfect condition and good quality,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good cellphone i you can buy it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i bought this item and sent it to my daughter when she went to activate it resulted that the phone was reported stolen,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,it took me one year before i thought i could effectively review this phonei am in the military and stationed in south korea i needed an unlocked international smart phone that could do all that i needed it to and do it quicklyafter using this phone for a year i can say with assurance that i really like this phone however notice i didnt say that i really love this phone i am 100 an iphone user i love apple technology their friendly user interface and the reliability of their ios softwareapart from that this phone offers a good intro to the droid world the operating system is sufficiently quick enough to multitask the response is snappy and nearly immediate the dual sim card slots make loading the control cards quick and painless when 2 sim cards are installed the phone automatically partitions all of your work in either systemthe phone feels exceptionally comfortable in your hand i had a grippy tactile case around the phone which was made for the galaxy s duos ii but i found that it interfered with the touch screen so off it went i improved the performance of this phone and its modest ram capacity with a little app called greenify which is designed to hibernate apps that run in the background and leach battery power and also burn up ram with that app alone the phone responded better quicker and more reliably good choice for this phonecall quality is every bit as exceptional as an iphone the volume control has a wide range and can accommodate many environmental conditions like the flightline where i work colors on the display are sharp and distinct and the touch feature is accuratebattery life is a little iffy at times if used throughout the day you might get 10 hours of life if used more it could easily drop to 6 as it frequently does for me although recharging is fairly rapid takes about 90 minutes to charge fully it is not always possible to charge the phone in certain locationsa very good phone for the price i highly recommend the phone for all smart phone users who dont utilize a lot of apps in their life,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good cell by price,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,got this for my mom she hasnt complain about it so thats a good thing,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i bought this piece of crap from mobile best sellers it was a rip off and as some other customer says its most likely a fake phone unfortunately it took me a long time to open the box and realize that among other problems too long to describe it features language options such as burmese thai vietnamese but no french italian spanish or any other just solving that problem is almost impossible unless you root your phone and install a language enabler,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,returned back did not work well,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good cellphone,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,my sister is enjoying the freedom thanks,Positive
